GAME_ID,Date,Season,Team,Opp,Home,W,FGM,FGA,FG3M,FG3A,FTM,FTA,TOV,PTS,ORB,DRB,era
0021800084,2018-10-28,2018-19,UTA,DAL,0,1,42,80,10,25,19,22,18,113,8,35,mid
0021800086,2018-10-28,2018-19,WAS,LAC,0,0,38,97,5,27,23,28,14,104,14,31,mid
0021800088,2018-10-29,2018-19,ATL,PHI,0,0,35,94,8,37,14,21,15,92,10,37,mid
0021800095,2018-10-29,2018-19,NOP,DEN,0,0,43,82,11,24,14,20,22,111,7,37,mid
0021800091,2018-10-29,2018-19,CHI,GSW,1,0,46,94,11,35,21,34,9,124,12,32,mid
0021800094,2018-10-29,2018-19,DAL,SAS,0,0,43,91,10,34,12,17,23,108,8,41,mid
0021800095,2018-10-29,2018-19,DEN,NOP,1,1,42,93,11,35,21,23,13,116,9,32,mid
0021800091,2018-10-29,2018-19,GSW,CHI,0,1,53,96,24,45,19,26,7,149,8,41,mid
0021800093,2018-10-29,2018-19,LAL,MIN,0,0,49,104,12,33,10,15,18,120,17,31,mid
0021800089,2018-10-29,2018-19,MIA,SAC,1,0,38,92,13,39,24,34,18,113,13,39,mid
0021800092,2018-10-29,2018-19,MIL,TOR,1,1,45,92,19,45,15,19,17,124,8,49,mid
0021800093,2018-10-29,2018-19,MIN,LAL,1,1,42,98,14,29,26,30,15,124,20,31,mid
0021800090,2018-10-29,2018-19,BKN,NYK,0,0,34,84,11,38,17,22,10,96,11,21,mid
0021800090,2018-10-29,2018-19,NYK,BKN,1,1,45,92,9,24,16,18,16,115,16,37,mid
0021800087,2018-10-29,2018-19,IND,POR,1,0,37,90,6,19,13,20,9,93,7,28,mid
0021800088,2018-10-29,2018-19,PHI,ATL,1,1,41,99,14,47,17,18,19,113,16,48,mid
0021800087,2018-10-29,2018-19,POR,IND,0,1,38,78,10,26,17,18,18,103,9,41,mid
0021800089,2018-10-29,2018-19,SAC,MIA,0,1,48,97,12,26,15,25,14,123,9,37,mid
0021800094,2018-10-29,2018-19,SAS,DAL,1,1,42,91,9,20,20,21,17,113,5,36,mid
0021800092,2018-10-29,2018-19,TOR,MIL,0,0,39,103,9,45,22,28,10,109,15,36,mid
0021800097,2018-10-30,2018-19,ATL,CLE,0,0,44,82,15,35,11,17,23,114,6,33,mid
0021800099,2018-10-30,2018-19,BOS,DET,1,1,37,84,9,31,25,32,14,108,8,38,mid
0021800097,2018-10-30,2018-19,CLE,ATL,1,1,45,90,13,25,33,43,13,136,13,35,mid
0021800101,2018-10-30,2018-19,HOU,POR,1,0,31,96,10,43,13,23,12,85,20,29,mid
0021800103,2018-10-30,2018-19,LAC,OKC,0,0,35,74,7,20,33,43,25,110,6,32,mid
0021800096,2018-10-30,2018-19,MIA,CHA,0,0,41,87,11,28,20,24,15,113,10,24,mid
0021800098,2018-10-30,2018-19,ORL,SAC,1,0,36,91,11,43,16,22,17,99,11,37,mid
0021800100,2018-10-30,2018-19,PHI,TOR,0,0,38,91,14,40,22,30,23,112,17,30,mid
0021800101,2018-10-30,2018-19,POR,HOU,0,1,38,80,8,20,20,23,20,104,7,44,mid
0021800098,2018-10-30,2018-19,SAC,ORL,0,1,41,84,8,22,17,26,15,107,8,43,mid
0021800103,2018-10-30,2018-19,OKC,LAC,1,1,48,94,9,17,23,32,17,128,9,32,mid
0021800100,2018-10-30,2018-19,TOR,PHI,1,1,47,92,11,27,24,28,16,129,9,34,mid
